#l1 l2 l3 l4 mom1 mom2 mom3 mom4 f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14 f15 f16 f17 f18 f19 f20
-2.8765894523524671e-01 6.4687801557084569e-03 3.5400780760670422e-02 3.4656336529519485e-04 2.7494576725145254e-16 1.0000000000000000e+00 3.5365043119532019e-01 3.2685842250705726e+00 2.8494388878650186e-17 2.2293477877543735e-16 7.3811545313915802e-15 7.4738965888473455e-13 1.5067693329827101e-10 3.7031648889777046e-08 6.7893651271597682e-06 6.2180952419895819e-04 2.1013424611456340e-02 4.9004674207092414e-01 2.4955864013866608e-01 4.0747239305458718e-02 9.8642431756701269e-04 8.4431102320152410e-06 4.4653561124364070e-08 1.8633519722082955e-10 9.4861741213406444e-13 9.5649602004208611e-15 2.9317053694824765e-16 3.7783264028940216e-17
2.8255196557693710e-02 5.1056134999439298e-02 -2.9780651877352477e-03 -3.5737434530282589e-03 -1.5868263580437481e-16 9.9999999999999933e-01 -1.1800000951799185e-01 3.3195819414819256e+00 2.4965411152901749e-18 2.4304195424964995e-17 1.1631203726648271e-15 1.9003779643900290e-13 6.5525452847892392e-11 2.7528614720163453e-08 8.0654486147738115e-06 9.9824851652451931e-04 3.4434933375799733e-02 2.7531788586608269e-01 3.1093291059667438e-01 2.7306000609929697e-02 6.1525149536443874e-04 4.0934816545352287e-06 1.2260142141677795e-08 2.6973458186928576e-11 7.4800386476795231e-14 4.4723582741893025e-16 9.2464404528972616e-18 9.4608602720649799e-19
-2.0701596222735238e-01 1.4291760054517982e-01 5.0164113642482454e-03 -3.3937123775647153e-03 -1.4379153699593857e-16 1.0000000000000002e+00 7.9353926945560749e-01 4.9597005311470070e+00 8.2873468192655281e-14 3.7267920238653716e-13 4.8382321668727454e-12 1.4436355454573874e-10 7.3209195304314468e-09 4.4594360185690800e-07 2.2932313486349001e-05 7.8120478932929786e-04 1.6910138381484870e-02 3.6986475268310937e-01 1.8626276481489640e-01 4.1638425874417226e-02 5.9351013252476117e-03 4.2265846740736272e-04 1.6966548987457880e-05 5.2366012095220218e-07 1.7558955319721901e-08 8.9415026441728900e-10 9.2601179100243160e-11 2.4330189457498712e-11
1.4370096046764419e-01 8.8058661403964567e-02 -8.9810087517249587e-03 -3.7280634315902893e-03 4.5165825605345021e-17 9.9999999999999967e-01 -6.9530499680672631e-01 3.9365626967045095e+00 9.8582638962742402e-15 6.3665449741599668e-14 1.5027972408649122e-12 9.4749037441408703e-11 1.0546236229649490e-08 1.2893706538392740e-06 1.0624221284220219e-04 3.8002691384532066e-03 4.5016042048774997e-02 2.0882564574787019e-01 3.8058247878613216e-01 1.2446007774130630e-02 1.5438890142880805e-04 6.0832862476488582e-07 1.3786352958781260e-09 3.0500461434989526e-12 9.7083294228311017e-15 6.8847173607933500e-17 1.6535216186192323e-18 1.8600382975492602e-19
-4.8918973291563542e-02 3.9742566502126084e-02 5.4357697043225500e-03 -2.5130697179410987e-03 -4.6812068854933119e-17 9.9999999999999989e-01 3.0757176603543485e-01 3.6147656091091442e+00 9.8544256375196745e-16 5.9229476274827813e-15 1.2571549418022262e-13 7.1440390954672952e-12 7.5357759037750095e-10 9.6949571474958780e-08 9.9915706381788635e-06 6.0866194150012627e-04 2.1429684856103991e-02 3.3286572187738844e-01 2.6331689964927446e-01 3.5109558716093663e-02 2.3519919509540827e-03 7.3998963712725892e-05 1.1987518192084371e-06 1.4435116463914725e-08 1.9755988367853228e-10 4.6427548750416670e-12 2.6842295734975805e-13 5.0119838095814322e-14
-3.2629498458556561e-01 -3.6242816741268225e-02 4.1253064571989954e-02 6.5178762756113286e-04 5.3864851662902207e-17 1.0000000000000002e+00 5.9669744954763315e-01 3.3327778436165763e+00 9.6344874352006132e-20 9.1940097713601855e-19 4.3107674354792119e-17 7.0814973905769579e-15 2.6315706923805747e-12 1.3862403518142406e-09 6.6516437471258674e-07 1.6972913872554012e-04 1.2406838629950987e-02 5.9151999199076033e-01 2.5354557641279696e-01 4.1286235154916320e-02 2.3440848814033333e-03 4.5924930270612146e-05 3.8493558252538999e-07 2.1767537688368848e-09 1.3879088755145688e-11 1.6452483089436336e-13 5.6092927582018448e-15 7.6537910832520342e-16
6.2504208065631034e-02 6.9386705211476052e-02 -6.4336239442623301e-03 -3.9787116608805779e-03 -2.9478297941070675e-17 1.0000000000000002e+00 -3.1661434955202528e-01 3.5342592798858634e+00 1.1781775762307546e-16 9.7183149378193347e-16 3.4831507085573903e-14 3.8219458013343602e-12 8.0857293726633609e-10 1.9417854331679651e-07 3.0747400366420290e-05 1.9809307782884837e-03 3.8542295790432009e-02 2.5031800354587375e-01 3.2504702581907624e-01 2.4360159589788880e-02 2.8312542305377730e-04 6.1708488400826206e-07 6.3639051975346063e-10 6.8270075070387965e-13 1.1942108718177081e-15 5.2111828806065124e-18 8.7353873816647178e-20 7.9649249009470373e-21
8.3925572584493499e-02 5.1613620817798300e-02 -5.8518001567959103e-03 -2.3041676478812723e-03 -5.3880477582814698e-17 1.0000000000000000e+00 -3.2753636084936727e-01 3.8976171177919903e+00 5.6378199058005960e-13 2.5768719304027463e-12 3.4079655255266859e-11 1.0206356092541106e-09 5.0064785862801081e-08 2.7731842123575181e-06 1.1823117150492003e-04 2.7847057811369556e-03 3.5133253423182069e-02 2.5250368178714805e-01 3.4530674929911315e-01 2.1675680432275447e-02 1.0330203071782084e-03 2.8278650044280379e-05 4.6393397262689666e-07 6.1409074052863835e-09 9.6443155184581047e-11 2.6218992060136256e-12 1.7141144351161323e-13 3.4550677587956479e-14
4.9461022205489320e-02 6.4093111224294952e-02 -3.3850398199615243e-03 -3.0508251554538261e-03 -4.8022835311839671e-17 9.9999999999999922e-01 -1.8732171086844801e-01 3.5995815038542212e+00 7.0117520869410428e-15 4.1244312600430714e-14 8.3817998534678228e-13 4.4289370280886665e-11 4.1792220685424026e-09 4.5786550450801442e-07 3.7709420281710998e-05 1.6848917660599021e-03 3.5652233571397997e-02 2.5972526038186688e-01 3.1470831089642215e-01 2.6914470863162024e-02 8.0639276366461631e-04 1.1558857297295008e-05 1.0146054400284087e-07 7.1058011931766756e-10 6.0398044849946023e-12 9.6084293573550960e-14 4.1814495254719899e-15 6.6332002683278183e-16
7.8671251925012092e-02 3.8061099181243160e-02 -1.3906769942630088e-02 -3.3856890411712512e-03 -6.1604330116681824e-17 1.0000000000000000e+00 -1.6408146954607850e-01 3.0227651901485149e+00 3.8153489768563093e-23 6.6168490752150077e-22 8.4845611144967789e-20 5.1325607932469648e-17 8.2110502687025918e-14 1.9817715924871238e-10 4.6732288196650356e-07 4.0306993019457971e-04 3.7053752200413785e-02 2.6215063526300580e-01 3.2811135432496635e-01 2.4888540145789711e-02 2.3957450202797339e-04 3.4592218204476658e-07 1.8805648826105333e-10 8.2328695926572129e-14 5.1443738110175913e-17 8.4906138866941694e-20 6.6184967379019142e-22 3.8158416263394703e-23
-8.4200551030791923e-02 3.1566845398292256e-02 1.1742412328802337e-02 -2.3345303391198390e-03 -8.2311431734069631e-17 9.9999999999999978e-01 3.0826247843359833e-01 3.3405829271243435e+00 7.1248919571199500e-18 5.6699986100600941e-17 1.9412609933380169e-15 2.0762011815823514e-13 4.5458887990854053e-11 1.2630874849864810e-08 2.8351782275503172e-06 3.7417261176710359e-04 2.0688231969879848e-02 3.4676933088669465e-01 2.5457843364812582e-01 3.7740101205632093e-02 1.5658557862885591e-03 2.6879420450865331e-05 2.2588389390098420e-07 1.3583231932893073e-09 9.4801999553308898e-12 1.2369004740898836e-13 4.5727442654643301e-15 6.5620977585797982e-16
1.1204586676514887e-01 2.0952244020412632e-02 -1.5487694654208661e-02 -1.4982743835527225e-03 3.8147384780022282e-17 1.0000000000000002e+00 -1.9839315603308921e-01 3.2329574616974153e+00 1.2124162700513456e-16 8.7644058023545101e-16 2.5354170836580528e-14 2.1463528627260171e-12 3.5155484926327095e-10 6.9381929951213910e-08 1.0319930736693621e-05 8.7989168932162153e-04 3.6104930272318293e-02 2.6062681935616699e-01 3.5611237656186961e-01 2.2159099263030075e-02 7.3189475120264335e-04 9.6215568628569211e-06 6.4233329221432828e-08 3.2117164177247931e-10 1.9389091753375796e-12 2.2701692970298918e-14 7.7984689590372320e-16 1.0749907131971335e-16
-3.4350175831957049e-02 4.2932689026647965e-02 5.3015873435147591e-03 -3.1512470428499070e-03 -8.8073305438529753e-17 1.0000000000000000e+00 3.3418318143598369e-01 3.5028668366004863e+00 2.6974959591777629e-18 2.1858042865907902e-17 7.7377984449131700e-16 8.7023307961078804e-14 2.0436625943909199e-11 6.2672250954253113e-09 1.6312782883517029e-06 2.6296310426624544e-04 2.1647465693905500e-02 3.2737889592942659e-01 2.6491931778571681e-01 3.6266271020997651e-02 2.2649420399639118e-03 5.1324760298954889e-05 5.3091256869300120e-07 3.8392974179845098e-09 3.1464262782247191e-11 4.6766955691219091e-13 1.8998227691302362e-14 2.8771813209455430e-15
-1.4203035610474432e-01 1.8347804544139784e-01 2.3521654522619547e-03 -3.4840916635843497e-03 4.3885907047670003e-16 1.0000000000000004e+00 8.8776478592564945e-01 5.6385912146178629e+00 1.1816741395985848e-12 4.5902443108168212e-12 4.6420791005656142e-11 9.9464369980143460e-10 3.4376792958250177e-08 1.4003697053151228e-06 4.8723583492073310e-05 1.1425896350431167e-03 1.8535564575110675e-02 2.6927962495633351e-01 1.5618762345152870e-01 4.1909053110373871e-02 7.0066521002681865e-03 6.3813115000955090e-04 3.4620199937063783e-05 1.4823136423615303e-06 6.8480750032596841e-08 4.6212687042426922e-09 5.9320402361607133e-10 1.7689977861159896e-10
8.4851311841784606e-03 -6.8195033097053853e-02 -2.1072429368049965e-04 7.7782758929345842e-03 4.9143663341482658e-16 9.9999999999999978e-01 4.8886842009510996e-02 2.7711780588220689e+00 3.8152792196690540e-23 6.6164767772247105e-22 8.4818702578347094e-20 5.1192268873280764e-17 8.0129615939023742e-14 1.6415649871924632e-10 2.1853030395689651e-07 1.1805289986788508e-04 2.5660855203064378e-02 3.0602568346103753e-01 3.0138946599146366e-01 2.9097385673926238e-02 2.8126326335269861e-04 5.2640599517259799e-07 3.1063543591485329e-10 1.1933965161609965e-13 6.4358279628603104e-17 9.6857062654702630e-20 7.2051126958924870e-22 4.0717695225694888e-23
-2.2309158466009893e-02 6.1316246163717919e-02 1.3247489694662566e-03 -2.4499495722480375e-03 1.5569402811986440e-16 1.0000000000000002e+00 1.9698059638794141e-01 4.2172718846600086e+00 6.3842930489115606e-13 2.7115692064443265e-12 3.1805758388762705e-11 8.2208219468959425e-10 3.4732907020514924e-08 1.7017992155711187e-06 6.7922181677484964e-05 1.6570964434365059e-03 2.5347720741308619e-02 3.0738942021930249e-01 2.7309090503996480e-01 3.1660657806751195e-02 3.0655117796093397e-03 1.6314219665639962e-04 5.0779527783829029e-06 1.2527666214241645e-07 3.4778285258467597e-09 1.5257388103288323e-10 1.4217285660731934e-11 3.5194434539234887e-12
-5.7407074242402580e-02 -1.8330820412647025e-02 1.5673090858223424e-02 -2.9449943270733940e-04 2.8686756984090017e-16 9.9999999999999978e-01 1.8130746332356776e-01 2.8549159185155437e+00 6.6785304280893194e-23 1.1474428802488825e-21 1.4498539331081680e-19 8.6109417828247958e-17 1.3293441275600878e-13 2.6995454086383096e-10 3.5603952353594048e-07 1.5886157700221258e-04 2.0474711903777153e-02 3.3456041150077159e-01 2.7685736566372560e-01 3.4604220262595749e-02 4.2913092500801610e-04 9.3210374776719149e-07 7.7312946474123990e-10 4.6361664454503828e-13 3.7168450000057433e-16 7.5340677710569871e-19 6.8476445843748853e-21 4.3188630030877920e-22
-9.6957675117086556e-02 9.5249108407876301e-02 3.0582748458372546e-03 -2.7253878016775890e-03 -8.7994605352123988e-17 1.0000000000000002e+00 4.9131748776429968e-01 4.7693857465066030e+00 1.0765982978194314e-12 4.3222561049938569e-12 4.6148667241769483e-11 1.0578444244744112e-09 3.9215442221914949e-08 1.6973731778997383e-06 6.1357706919406478e-05 1.4247397414215088e-03 2.1606088601266817e-02 3.3120985070143116e-01 2.2783670441118162e-01 3.6331475492210726e-02 4.7525368031460661e-03 3.3888164772753683e-04 1.4300144334640294e-05 4.7811867117283728e-07 1.7600465307470559e-08 9.8098809988457352e-10 1.0927093886920042e-10 3.0010783126328659e-11
-5.7305805535080689e-02 -1.3980680446877375e-01 1.7337430028882599e-02 1.7425298505105685e-02 1.6066046163180121e-16 1.0000000000000000e+00 1.3282824546870431e-01 2.7524342353633151e+00 6.3086618512965807e-23 1.0999736432976917e-21 1.4237020537371837e-19 8.7102977060761786e-17 1.3867661733902348e-13 2.8937242471407039e-10 3.8873802234448353e-07 1.7281852267958392e-04 2.0648720461392323e-02 3.3383597440043922e-01 2.8551235189297774e-01 3.2070754248975673e-02 2.6595571955389564e-04 4.8934199799829948e-07 3.7003789737746652e-10 1.8458296623585511e-13 1.2001210805476359e-16 2.0153334735894359e-19 1.5869253935764991e-21 9.1989119379956473e-23
1.0173402898474115e-01 3.8727536982523115e-03 -2.0154229789744533e-02 -2.0204195616819716e-03 1.3011381718926558e-16 1.0000000000000002e+00 -3.5598486973101540e-01 3.1371879706675880e+00 6.9247479630817791e-18 6.6247133355788644e-17 3.0600659346683057e-15 4.7087746271492626e-13 1.4786817573842464e-10 5.4096261187239046e-08 1.3052500466839482e-05 1.2873076772213811e-03 3.8866086181421955e-02 2.5475797705950859e-01 3.6425209150456217e-01 1.6870307598694012e-02 1.6439491229798986e-04 4.1702474176884837e-07 4.4822178038044011e-10 3.9076060050473238e-13 5.1054743039453592e-16 1.7164113836159785e-18 2.3698002517212540e-20 1.9306559496021459e-21
-3.5611819992955311e-02 5.0353004426838127e-02 3.5237536832949039e-03 -2.8803879982076622e-03 -3.5376454012778543e-16 9.9999999999999944e-01 2.6113532119251887e-01 3.6148750997432657e+00 4.6745235414110205e-16 2.9304693108544450e-15 6.6828339762352522e-14 4.1760101131839343e-12 4.9155034882757274e-10 7.0947283049304717e-08 8.2114111880884999e-06 5.8777295693306195e-04 2.4192364105638044e-02 3.2038947182981636e-01 2.6693628314165874e-01 3.4775805290164837e-02 2.2117495671454619e-03 6.4030959644914337e-05 9.4321867667721175e-07 1.0259257685537262e-08 1.2718285230491616e-10 2.7410303724537542e-12 1.4837805825186388e-13 2.6651573419033493e-14
1.5541125388431724e-02 5.4532283078265228e-02 -1.7329600835394752e-03 -2.8367812098156579e-03 -2.2520025200314887e-16 1.0000000000000004e+00 -1.7001937260959138e-01 3.6822308376828601e+00 5.4556445291829789e-14 2.8626385245119564e-13 4.7876207070972389e-12 1.9541610107344203e-10 1.3678667445685899e-08 1.0951497722923033e-06 6.6123261000389138e-05 2.1120795645555336e-03 3.2626206603669966e-02 2.7774297939056836e-01 3.0452227560568301e-01 2.7197255679451370e-02 8.3988132501766817e-04 1.5719731987104471e-05 1.8025598922191684e-07 1.6451678477492545e-09 1.8061408742236442e-11 3.5957780876549246e-13 1.8564071009602808e-14 3.2569960389914064e-15
6.6608993453830811e-02 4.6436647020416874e-02 -1.1283549038179255e-02 -3.7967343651329473e-03 3.1485352416258285e-17 9.9999999999999989e-01 -3.8291278985128846e-01 3.3129095271005573e+00 4.1160555171565789e-19 5.0666074170263642e-18 3.5675811432037897e-16 9.4182393992816867e-14 5.3382921289539917e-11 3.4329516107192597e-08 1.3023744418211375e-05 1.6064387555219280e-03 4.1213392904297722e-02 2.4783150240967960e-01 3.3992028810804281e-01 1.9088985796452473e-02 1.0826317948630911e-04 2.2081265957226175e-07 1.6601836644264416e-10 8.0786972071918219e-14 5.1495319468127369e-17 8.5207232387445986e-20 6.6419501776913545e-22 3.8286492198918250e-23
2.0317546350386087e-03 4.1533268241033823e-02 5.3318616723026571e-04 -4.5541523202544633e-03 3.6980394670852475e-16 1.0000000000000000e+00 3.7568064349979668e-02 3.0440180158677586e+00 3.8153831582743735e-23 6.6168933397480574e-22 8.4841323698875261e-20 5.1282507135501256e-17 8.1276907337786305e-14 1.8207744786976269e-10 3.4731436511494699e-07 2.7158777411848177e-04 2.9633211433529205e-02 2.9742863679615528e-01 2.9509774730821720e-01 3.0985051524442832e-02 5.2906921924237671e-04 1.5416908182918028e-06 1.2672066804504612e-09 5.9291212321977702e-13 3.3713569535754546e-16 4.8555840052994587e-19 3.3511592589513260e-21 1.7898353119900107e-22
-3.3176805089058972e-02 2.3900318426193931e-02 6.8286263540515389e-03 -3.7087321563045472e-03 2.0861912270058966e-16 1.0000000000000000e+00 6.6948489521678797e-02 2.9172599131477419e+00 4.8511289160666386e-23 8.7843986078292657e-22 1.2275432107162152e-19 8.5035080283210502e-17 1.6017926580849368e-13 4.0106352753216100e-10 6.2041406370629239e-07 2.8884043621815573e-04 2.6320829225062431e-02 3.1354962289052923e-01 2.8496868147778426e-01 3.2304361636953605e-02 2.6833500542849996e-04 3.0914160993535592e-07 1.7256573448017303e-10 8.0549804825818804e-14 5.1236246552702458e-17 8.4841351863503733e-20 6.6173083305827885e-22 3.8155940478247759e-23
-2.4829118968049330e-01 -2.0563032226161280e-03 3.9862062527263382e-02 -1.9277057212189103e-04 6.1895573127921029e-17 1.0000000000000000e+00 2.8212470003903950e-01 2.9304220181927092e+00 4.1496388164924932e-23 7.3713591507382181e-22 9.9834113306686542e-20 6.7026147007015458e-17 1.2536496594249712e-13 3.2608579272033794e-10 5.4428384314040563e-07 2.7163635013476896e-04 2.1358583087101739e-02 4.3185923848750640e-01 2.5009972198255781e-01 3.9416866415509691e-02 2.9336593018488183e-04 2.8195672336030615e-07 1.6685304784532547e-10 8.0180832075471731e-14 5.1195129995777080e-17 8.4819978863566463e-20 6.6165200333027882e-22 3.8152947182262202e-23
6.0047680028123634e-02 3.3515500178314818e-02 -6.4335439667691941e-03 -2.1231934396336305e-03 -6.1727846199141923e-16 9.9999999999999889e-01 -7.6909893337087920e-02 3.4341869824887894e+00 3.3004555583834434e-15 1.9464226418163657e-14 3.9853816932885229e-13 2.1418573232542661e-11 2.0871486088884028e-09 2.4120383574214936e-07 2.1458616591064827e-05 1.0680413512743274e-03 3.2227627505629623e-02 2.7471850612514681e-01 3.2489725352843768e-01 2.5526059350126497e-02 1.2376511850476556e-03 2.7929510053231763e-05 3.3595002030777938e-07 3.0795284536943068e-09 3.3168725554879289e-11 6.4114908816627695e-13 3.2168983954577165e-14 5.5382665995794683e-15
-8.3501360375637323e-02 1.2907139877246353e-02 1.6606144315672654e-02 -2.2830281282081909e-03 -4.8730458462570951e-17 9.9999999999999978e-01 2.6819258039707866e-01 3.0731283894190686e+00 7.3929859830348502e-21 8.9000034588561066e-20 6.1741649640678187e-18 1.6892762141353856e-15 1.1139742511524694e-12 1.0213898521019353e-09 7.3579376462727125e-07 2.2912913443465824e-04 1.9672750733756014e-02 3.4714274853854904e-01 2.6093881655833051e-01 3.7737546506582377e-02 8.7920232534393706e-04 5.0048072591791687e-06 1.2127580271877197e-08 2.1540552603875845e-11 4.8551146206337476e-14 2.4050498043906125e-16 4.2861094912344078e-18 4.0094556511725311e-19
2.7709177259689164e-02 3.1309418720560055e-02 -1.0347963253842334e-02 -3.6580679720831523e-03 2.2504321388734909e-17 1.0000000000000009e+00 -3.4677519169697874e-01 3.2110745311210191e+00 7.8702066730681539e-20 1.0768959906362512e-18 9.0721362750589443e-17 3.0296993328321258e-14 2.2438784232223604e-11 1.8964453894318236e-08 9.2509848064451490e-06 1.3960693482953453e-03 4.0419613955790842e-02 2.5802105247543639e-01 3.2542421361539614e-01 1.7791132905491482e-02 9.7336047703580592e-05 2.1754310227194970e-07 1.6447992875453577e-10 8.0255874212779769e-14 5.1240924720364224e-17 8.4868621309749559e-20 6.6191872820332592e-22 3.8165467172285934e-23
